scene,query,reference,type
常规诊疗,我是王芳，我的女儿（12岁）因先天性脊柱侧弯需要手术，医生建议参与一种新型矫形器械的临床试验。医生详细讲解了试验器械的潜在疗效，但未提及可能的并发症和替代方案。作为监护人，我仅口头同意了试验，未签署任何书面文件。女儿术后出现轻微不适时，我才知道试验未提供风险告知书。,"开展医疗器械临床试验，应当按照规定进行伦理审查，向受试者告知试验目的、用途和可能产生的风险等详细情况，获得受试者的书面知情同意；受试者为无民事行为能力人或者限制民事行为能力人的，应当依法获得其监护人的书面知情同意。_x000D_
开展临床试验，不得以任何形式向受试者收取与临床试验有关的费用。",主观题
常规诊疗,我是市三院骨科医生，近期负责一例青少年脊柱侧弯患者的治疗。根据临床试验方案，我向患者及其家长介绍了新型矫形器械的试验机会，并强调该器械可能改善患儿体态。考虑到家长对医学术语理解有限，我简化了风险说明，并以口头方式获得同意。患者的电子病历中仅记录了参与试验的决定，未附加书面同意文件。,"开展医疗器械临床试验，应当按照规定进行伦理审查，向受试者告知试验目的、用途和可能产生的风险等详细情况，获得受试者的书面知情同意；受试者为无民事行为能力人或者限制民事行为能力人的，应当依法获得其监护人的书面知情同意。_x000D_
开展临床试验，不得以任何形式向受试者收取与临床试验有关的费用。",主观题
常规诊疗,我担任省立医院临床研究办公室主任，最近抽查发现骨科开展的一项关节置换器械试验存在记录不全。患者病历显示其参与了第三期临床试验，但未见伦理委员会批准文件。此外，财务系统显示部分受试者被收取了与试验器械相关的影像检查费用，且知情同意书仅存有电子签名而无纸质存档。,"开展医疗器械临床试验，应当按照规定进行伦理审查，向受试者告知试验目的、用途和可能产生的风险等详细情况，获得受试者的书面知情同意；受试者为无民事行为能力人或者限制民事行为能力人的，应当依法获得其监护人的书面知情同意。_x000D_
开展临床试验，不得以任何形式向受试者收取与临床试验有关的费用。",主观题
常规诊疗,我是王强，62岁，因膝关节严重磨损需要置换人工关节。医生推荐使用一种新型合金关节，并详细说明了其耐用性和术后恢复优势，但未提及该关节的具体生产厂家及生产方式。手术前签署的知情同意书上仅标注了关节型号，我签字确认后接受了手术。,具有高风险的植入性医疗器械不得委托生产，具体目录由国务院药品监督管理部门制定、调整并公布。,主观题
常规诊疗,我是王强的女儿，父亲因膝关节问题需置换人工关节。主刀医生向我们展示了关节的材料参数和临床效果数据，强调该关节是当前最新型号，但未说明其生产来源是否符合国家规定。我注意到知情同意书上仅记载了型号编码，父亲和我都签署了同意书。,具有高风险的植入性医疗器械不得委托生产，具体目录由国务院药品监督管理部门制定、调整并公布。,主观题
常规诊疗,我是骨科主任张医生，近期为62岁的膝关节患者王强主刀置换手术。考虑到患者经济条件有限，我选择了某医疗公司合作生产的合金关节，该关节性价比高且符合临床要求。术前沟通时，我重点介绍了关节的性能优势，但未提及该器械是否属于禁止委托生产的高风险目录内产品。,具有高风险的植入性医疗器械不得委托生产，具体目录由国务院药品监督管理部门制定、调整并公布。,主观题
常规诊疗,我是器械采购部负责人，最近接到某供应商提供的新型合金关节采购报价。在审核该器械资质时，发现其生产许可证中标注了“委托生产”字样，但查阅国家目录时未明确该类型关节是否属于禁止委托生产的高风险类别。院方仍按流程完成了采购入库。,具有高风险的植入性医疗器械不得委托生产，具体目录由国务院药品监督管理部门制定、调整并公布。,主观题
常规诊疗,我是糖尿病患者王芳，今天在社区诊所注射胰岛素时，护士使用了一支看起来金属探针有些轻微划痕的注射器。我询问是否为一次性器械，护士解释说这是诊所消毒后重复使用的标准器械，以减少医疗废物。我看到其他患者也在使用类似外观的注射器，便没有再追问。,一次性使用的医疗器械不得重复使用，对使用过的应当按照国家有关规定销毁并记录。,主观题
常规诊疗,我陪同父亲进行术后拆线，发现医护人员使用了一把镊子，其包装袋上印有“一次性使用”标识，但包装已明显被二次封口。我询问护士是否正常，她表示这是医院为节约资源而规范消毒后的器械，其他病房也在使用。父亲认为医院管理严谨，没有表示异议。,一次性使用的医疗器械不得重复使用，对使用过的应当按照国家有关规定销毁并记录。,主观题
常规诊疗,我是某乡镇卫生院的护士，近日护理物资紧缺。在为患者更换导尿管时，我发现最后一根“一次性导尿管”包装破损，便使用了之前未用完、保存完好的同型号器械（已按规范高压消毒）。操作记录中仅标注“导尿管更换”，未提及重复使用情况。,一次性使用的医疗器械不得重复使用，对使用过的应当按照国家有关规定销毁并记录。,主观题
常规诊疗,我在季度器械核查中发现，某科室的医疗废物登记表显示过去一个月销毁的一次性器械数量，与实际采购量存在约15%的差异。但科室主任解释称部分器械经院感科评估后可重复使用，并提供了消毒记录。然而医院现行制度明确规定所有一次性器械不得复用。,一次性使用的医疗器械不得重复使用，对使用过的应当按照国家有关规定销毁并记录。,主观题
常规诊疗,我是王芳，58岁，因腰椎疼痛到第三人民医院复查MRI。医生建议再次进行磁共振检查，但检查后报告显示结果与半年前差异较大。我询问原因时，医生解释可能与体位调整有关。然而，我注意到该MRI设备机身上有明显磨损痕迹，且操作技师未对设备进行任何检查前的调试说明。,医疗器械使用单位对需要定期检查、检验、校准、保养、维护的医疗器械，应当按照产品说明书的要求进行检查、检验、校准、保养、维护并予以记录，及时进行分析、评估，确保医疗器械处于良好状态，保障使用质量；对使用期限长的大型医疗器械，应当逐台建立使用档案，记录其使用、维护、转让、实际使用时间等事项。记录保存期限不得少于医疗器械规定使用期限终止后5 年。,主观题
常规诊疗,我是张伟的妹妹，陪他去省立医院做肺部CT复诊。半年前的CT报告肺结节大小为5mm，但这次结果却显示缩小至3mm。医生认为可能是影像分辨率差异导致，但家属注意到CT机房内未见定期维护记录公示。当我们询问设备使用情况时，工作人员表示“机器一直正常使用”。,医疗器械使用单位对需要定期检查、检验、校准、保养、维护的医疗器械，应当按照产品说明书的要求进行检查、检验、校准、保养、维护并予以记录，及时进行分析、评估，确保医疗器械处于良好状态，保障使用质量；对使用期限长的大型医疗器械，应当逐台建立使用档案，记录其使用、维护、转让、实际使用时间等事项。记录保存期限不得少于医疗器械规定使用期限终止后5 年。,主观题
常规诊疗,我是肿瘤科放疗技师，上周为72岁患者进行放疗时发现剂量监测仪显示异常波动。由于当日患者排期紧张，且设备表面无明显故障提示，我选择继续完成治疗，并仅在操作日志简单记录“数据轻微波动”。次日工程师检查后确认，该设备校准记录已超过3个月未更新。,医疗器械使用单位对需要定期检查、检验、校准、保养、维护的医疗器械，应当按照产品说明书的要求进行检查、检验、校准、保养、维护并予以记录，及时进行分析、评估，确保医疗器械处于良好状态，保障使用质量；对使用期限长的大型医疗器械，应当逐台建立使用档案，记录其使用、维护、转让、实际使用时间等事项。记录保存期限不得少于医疗器械规定使用期限终止后5 年。,主观题
常规诊疗,作为市中医院设备科主管，在核查放射科档案时发现，某进口CT机自2018年启用以来，维护记录仅保留至2021年。该设备使用时间已超过5年，但未按要求逐台建立完整使用档案，且未保存至规定使用期限终止后5年。放射科主任解释因“档案管理员岗位空缺导致资料整理滞后”。,医疗器械使用单位对需要定期检查、检验、校准、保养、维护的医疗器械，应当按照产品说明书的要求进行检查、检验、校准、保养、维护并予以记录，及时进行分析、评估，确保医疗器械处于良好状态，保障使用质量；对使用期限长的大型医疗器械，应当逐台建立使用档案，记录其使用、维护、转让、实际使用时间等事项。记录保存期限不得少于医疗器械规定使用期限终止后5 年。,主观题
常规诊疗,我是王强，62岁，因糖尿病住院治疗。今天护士使用某品牌输液泵为我输注胰岛素时，我听到设备发出持续的异常蜂鸣声，护士检查后表示“只是传感器故障，继续使用没问题”，随后继续运行该输液泵完成输液。,发现使用的医疗器械存在安全隐患的，医疗器械使用单位应当立即停止使用，并通知相关机构进行检修；经检修仍不能达到使用安全标准的，不得继续使用。,主观题
常规诊疗,我是王强的女儿，陪护父亲住院时注意到他的输液泵在运行中发出持续蜂鸣声。护士前来查看后解释“设备偶尔会有误报”，并继续使用该输液泵为父亲输注胰岛素。我观察到其他病房的同类设备没有类似情况，但父亲因担心耽误治疗未提出异议。,发现使用的医疗器械存在安全隐患的，医疗器械使用单位应当立即停止使用，并通知相关机构进行检修；经检修仍不能达到使用安全标准的，不得继续使用。,主观题
常规诊疗,我是市立医院内分泌科护士，今日为糖尿病患者王强使用某品牌输液泵输注胰岛素时，设备突然持续蜂鸣。初步检查发现流速传感器信号异常，但更换传感器后仍无法消除警报。考虑患者急需降糖治疗，我决定暂时忽略警报继续输注，并记录“设备临时故障”。,发现使用的医疗器械存在安全隐患的，医疗器械使用单位应当立即停止使用，并通知相关机构进行检修；经检修仍不能达到使用安全标准的，不得继续使用。,主观题
常规诊疗,我是某三甲医院设备科主管，在抽查医疗器械使用记录时发现：心内科某批次除颤仪近一个月出现5次电极片接触不良报警，但设备仍被标记为“正常使用”。进一步核查发现，临床科室在报警发生后均选择“重启设备后继续使用”，未执行停用检修流程。,发现使用的医疗器械存在安全隐患的，医疗器械使用单位应当立即停止使用，并通知相关机构进行检修；经检修仍不能达到使用安全标准的，不得继续使用。,主观题
常规诊疗,我是王芳，65岁，因糖尿病需定期监测血糖。社区医院的护士使用一台外观陈旧的血糖仪为我测量，仪器外壳有磨损痕迹，但护士解释说这是科室长期使用的设备，性能稳定。我没有进一步询问设备的使用记录和有效期，直接配合完成了检查。,医疗器械经营企业、使用单位不得经营、使用未依法注册或者备案、无合格证明文件以及过期、失效、淘汰的医疗器械。,主观题
常规诊疗,我是赵明，陪父亲到基层诊所复查高血压。医生使用一台贴有模糊标签的血压计进行测量，并告知我们该设备已使用多年但数据准确。我注意到标签上的生产日期字迹不清，但医生坚持无需更换设备。父亲表示信任医生，同意继续使用该血压计进行后续监测。,医疗器械经营企业、使用单位不得经营、使用未依法注册或者备案、无合格证明文件以及过期、失效、淘汰的医疗器械。,主观题
常规诊疗,我是三甲医院急诊科医生，某日夜间抢救室突发除颤仪故障。因备用设备存储间钥匙丢失，我临时从其他科室借调一台标注2015年购置的除颤仪用于患者除颤。由于抢救紧急，未仔细核对设备的有效期标签，仅确认设备开机正常后立即投入使用。,医疗器械经营企业、使用单位不得经营、使用未依法注册或者备案、无合格证明文件以及过期、失效、淘汰的医疗器械。,主观题
常规诊疗,我是某二院器械科负责人，在季度盘点中发现骨科存储的手术动力系统中有3台设备未标注注册证编号，采购记录显示该批器械于2018年购入。进一步核查发现，这些设备仍在科室日常手术中使用，但既无年度检测报告，也未见向药监部门备案的记录。,医疗器械经营企业、使用单位不得经营、使用未依法注册或者备案、无合格证明文件以及过期、失效、淘汰的医疗器械。,主观题
常规诊疗,我是一名58岁的慢性阻塞性肺病患者，上周在某三甲医院接受了新型无创呼吸机的治疗。使用第三天时，我注意到面部皮肤有压痕和轻微破损，但护士仅建议调整面罩位置。使用两周后，破损处出现红肿感染，主治医生检查后更换了其他品牌呼吸机，并开具了抗生素。但整个过程中，我没有收到任何关于医疗器械不良反应的书面说明，医院也未询问是否需要进一步的监测跟进。,医疗器械注册人、备案人应当建立医疗器械不良事件监测体系，配备与其产品相适应的不良事件监测机构和人员，对其产品主动开展不良事件监测，并按照国务院药品监督管理部门的规定，向医疗器械不良事件监测技术机构报告调查、分析、评价、产品风险控制等情况。,主观题
常规诊疗,我的父亲在骨科医院植入了进口人工膝关节置换器械，术后两周出现关节红肿热痛症状。值班护士解释为正常恢复反应，并调整了止痛药剂量。家属多次询问器械相关问题，医疗团队仅提供常规术后指导手册。直到父亲感染加重转入ICU后，我们才从护士站的交接记录中发现同批次器械曾出现过3例类似感染案例，但医院未主动向家属说明情况。,医疗器械注册人、备案人应当建立医疗器械不良事件监测体系，配备与其产品相适应的不良事件监测机构和人员，对其产品主动开展不良事件监测，并按照国务院药品监督管理部门的规定，向医疗器械不良事件监测技术机构报告调查、分析、评价、产品风险控制等情况。,主观题
常规诊疗,作为某肿瘤医院放疗科的物理师，最近发现使用的新款直线加速器在连续治疗3名患者后，均出现局部皮肤灼伤现象。我记录了相关参数异常，并向设备科提交了技术报告。但设备供应商坚持是患者个体差异导致，院方未启动医疗器械不良事件报告程序，仅要求我们在治疗计划中增加皮肤冷却装置作为临时措施。,医疗器械注册人、备案人应当建立医疗器械不良事件监测体系，配备与其产品相适应的不良事件监测机构和人员，对其产品主动开展不良事件监测，并按照国务院药品监督管理部门的规定，向医疗器械不良事件监测技术机构报告调查、分析、评价、产品风险控制等情况。,主观题
常规诊疗,在季度质控检查中发现，心血管内科近半年使用的血管内超声诊断设备共发生8例导管断裂事件。但医疗设备管理系统的不良事件登记表仅记录了其中3起，且未见任何调查分析报告。进一步核查发现，科室虽建立了医疗器械使用台账，但未配备专职不良事件监测员，相关数据也未按要求上报至省级医疗器械不良事件监测平台。,医疗器械注册人、备案人应当建立医疗器械不良事件监测体系，配备与其产品相适应的不良事件监测机构和人员，对其产品主动开展不良事件监测，并按照国务院药品监督管理部门的规定，向医疗器械不良事件监测技术机构报告调查、分析、评价、产品风险控制等情况。,主观题
常规诊疗,我是陈芳，62岁，因胸痛就诊。医生建议做三次CT血管造影，间隔一周。每次检查均未发现明显问题，但医生认为需要排除罕见病可能。我的医保账户因高频检查接近限额，且对辐射风险表示担忧。,"省级以上人民政府药品监督管理部门应当根据抽查检验结论及时发布医疗器械质量公告。_x000D_
卫生主管部门发现与大型医用设备相关的过度检查、过度治疗等情形，应当立即纠正，依法予以处理。",主观题
常规诊疗,我是陈芳的儿子，母亲因胸痛被安排三次CT检查，每次相隔一周，医生解释为排除罕见病。我注意到检查间隔时间短，但医生坚持必要性。病历记录仅标注“疑似血管变异”，未见其他明确指征。,"省级以上人民政府药品监督管理部门应当根据抽查检验结论及时发布医疗器械质量公告。_x000D_
卫生主管部门发现与大型医用设备相关的过度检查、过度治疗等情形，应当立即纠正，依法予以处理。",主观题
常规诊疗,我是心内科医生，患者陈芳胸痛，为排除罕见血管变异，我建议三次间隔一周的CT检查。患者经济压力大，但因科室要求提高检查率，我坚持安排。检查结果均正常，未进一步调整诊疗计划。,"省级以上人民政府药品监督管理部门应当根据抽查检验结论及时发布医疗器械质量公告。_x000D_
卫生主管部门发现与大型医用设备相关的过度检查、过度治疗等情形，应当立即纠正，依法予以处理。",主观题
常规诊疗,我院医疗质量管理科发现某科室近期CT检查量激增，尤其同一患者多次检查。经核查，医生以“排除罕见病”为由，但无明确临床指征，且检查间隔不符合规范，未见伦理委员会特批记录。,"省级以上人民政府药品监督管理部门应当根据抽查检验结论及时发布医疗器械质量公告。_x000D_
卫生主管部门发现与大型医用设备相关的过度检查、过度治疗等情形，应当立即纠正，依法予以处理。",主观题
常规诊疗,我是王先生，58岁，患有严重腰椎间盘突出。某三甲医院的骨科医生向我推荐了一款新型椎间融合器的临床试验，声称该器械能显著提高手术成功率。医生解释说这是免费治疗机会，并重点说明了试验组患者术后恢复更快，但未提及试验可能带来的额外风险或现有替代方案。我因对手术效果担忧，直接同意参与。,实施医疗器械临床试验应当有充分的科学依据和明确的试验目的，权衡受试者和社会预期的风险和获益。只有当预期的获益大于风险时，方可实施或者继续实施临床试验。,主观题
常规诊疗,我的母亲因晚期肾癌住院，主治医生建议尝试新型靶向消融设备的临床试验。医生说明该设备尚在研究阶段，但强调试验组患者平均生存期延长了3个月，并告知试验全程免费。我询问风险时，医生仅表示所有医疗风险都会记录在案。考虑到母亲病情严重，我们同意签署知情同意书。,实施医疗器械临床试验应当有充分的科学依据和明确的试验目的，权衡受试者和社会预期的风险和获益。只有当预期的获益大于风险时，方可实施或者继续实施临床试验。,主观题
常规诊疗,我是肿瘤科临床研究护士，在准备新型放疗定位系统的临床试验时，发现试验方案中风险收益分析表显示：受试者接受更高辐射剂量的潜在风险与现有设备相当，但预期诊断精度提升15%。考虑到科室需要尽快完成试验入组，我协助医生简化了知情同意书中的风险描述，重点突出精度提升数据。,实施医疗器械临床试验应当有充分的科学依据和明确的试验目的，权衡受试者和社会预期的风险和获益。只有当预期的获益大于风险时，方可实施或者继续实施临床试验。,主观题
常规诊疗,作为某医院伦理委员会主任，在审查骨科提交的新型骨修复材料临床试验方案时，注意到该试验的风险收益分析依据是国外同类产品的数据。但国内患者骨质疏松率显著更高，可能增加材料排异风险。然而，临床科室强调该材料能填补国内技术空白，院方最终批准了试验方案。,实施医疗器械临床试验应当有充分的科学依据和明确的试验目的，权衡受试者和社会预期的风险和获益。只有当预期的获益大于风险时，方可实施或者继续实施临床试验。,主观题
常规诊疗,我是王芳，58岁，患有糖尿病多年。某三甲医院的医生向我推荐了一款新型胰岛素输注泵的临床试验，称该设备能更精准控制血糖。我被告知试验已通过医院内部审核，且参与完全自愿。因长期用药的困扰，我签署了同意书并参与试验，但未被告知需国家药监部门批准或伦理委员会审查的具体信息。,医疗器械临床试验应当获得伦理委员会的同意。列入需进行临床试验审批的第三类医疗器械目录的，还应当获得国家药品监督管理局的批准，并且在符合要求的三级甲等医疗机构实施临床试验。,主观题
常规诊疗,我是张先生，我的母亲因慢性肾病住院治疗。主治医生向我介绍了一种新型透析设备的临床试验，声称能减少并发症风险。医生说明试验在本院开展，且已通过伦理审查，但未提及需要国家层面的审批。作为家属，我同意母亲参与试验，并签署相关文件，但后来发现医院并非三级甲等机构。,医疗器械临床试验应当获得伦理委员会的同意。列入需进行临床试验审批的第三类医疗器械目录的，还应当获得国家药品监督管理局的批准，并且在符合要求的三级甲等医疗机构实施临床试验。,主观题
常规诊疗,我是某二级医院的外科护士，近期科室引入一款新型骨科手术机器人参与临床试验。医生团队告知该设备已通过伦理委员会批准，但未提及需要国家药监局的额外审批。由于我院是教学医院，我们按照计划开始招募患者进行试验，同时在知情同意书中仅标注了常规风险提示。,医疗器械临床试验应当获得伦理委员会的同意。列入需进行临床试验审批的第三类医疗器械目录的，还应当获得国家药品监督管理局的批准，并且在符合要求的三级甲等医疗机构实施临床试验。,主观题
常规诊疗,我是某三甲医院临床研究部的负责人，在审核骨科提交的新款人工关节临床试验方案时，发现项目已与企业签订合作协议，并通过了院内伦理委员会审议。但方案中未体现国家药监局的批准文件，且合作企业提供的资料显示该产品属于第三类医疗器械目录中的需审批类别。,医疗器械临床试验应当获得伦理委员会的同意。列入需进行临床试验审批的第三类医疗器械目录的，还应当获得国家药品监督管理局的批准，并且在符合要求的三级甲等医疗机构实施临床试验。,主观题
常规诊疗,我是王明，68岁，因长期高血压到市中心医院复诊。医生介绍了一项新型降压药物的“优化治疗方案”，称该方案能更精准控制血压。我签署同意书后开始用药，但后续发现用药记录中提到“临床试验编号”，此前医生从未提及这是药物试验，也未说明可能存在的未知副作用。,伦理委员会的职责是保护受试者合法权益和安全，维护受试者尊严。,主观题
常规诊疗,我是张伟的妻子，52岁。上周医生告知我丈夫因脑卒中需参与一项“新型康复训练项目”，称该方案比传统治疗更有效。我代替他签署同意书后，项目护士提到需要定期采集血液样本用于“研究分析”。此前沟通中医生仅强调康复效果，未说明血液采集的用途，也未提供书面材料供我们详细查阅。,伦理委员会的职责是保护受试者合法权益和安全，维护受试者尊严。,主观题
常规诊疗,我是仁爱医院神经内科研究员，近期负责开展一项脑卒中康复新技术的评估。为尽快推进研究，我向患者家属说明这是“改良版康复方案”，强调其有效性，并在沟通中避开了“临床试验”等表述。家属同意后，我们开始记录患者的神经功能恢复数据及血液指标变化。,伦理委员会的职责是保护受试者合法权益和安全，维护受试者尊严。,主观题
常规诊疗,我是协和医院科研处主任，今日审核某科室提交的“脑卒中康复项目”资料时，发现项目启动前未提交伦理委员会审批，且患者知情同意书仅标注为“治疗方案优化”，未体现研究性质。项目负责人解释称“为避免患者焦虑特意简化了说明”。,伦理委员会的职责是保护受试者合法权益和安全，维护受试者尊严。,主观题
常规诊疗,我是28岁的糖尿病患者张强，在社区医院就诊时被告知可以参与一项新型血糖仪临床试验。医生说明该设备可能帮助更精准监测血糖，并嘱咐我签署同意书即可参与。我注意到同意书中提到试验期间需额外检测三次，但未明确说明可能的副作用，也未提及若因试验受伤是否有补偿方案。我因担心病情控制问题，直接同意并签字。,"伦理委员会应当对医疗器械临床试验的伦理性和科学性进行审查，并应当重点关注下列内容：_x000D_
（一）主要研究者的资格、经验以及是否有充足的时间参加该临床试验；_x000D_
（二）临床试验的人员配备以及设备条件等是否符合试验要求；_x000D_
（三）受试者可能遭受的风险程度与试验预期的受益相比是否合适；_x000D_
（四）临床试验方案是否充分考虑了伦理原则，是否符合科学性，包括研究目的是否适当、受试者的权益和安全是否得到保障、其他人员可能遭受的风险是否得到充分保护；_x000D_
（五）向受试者提供的有关本试验的信息资料是否完整，是否明确告知其应当享有的权利；受试者是否可以理解知情同意书的内容；获取知情同意书的方法是否适当；_x000D_
（六）受试者入选、排除是否科学和公平；_x000D_
（七）受试者是否因参加临床试验而获得合理补偿；受试者若发生与临床试验相关的伤害或者死亡，给予的诊治和保障措施是否充分；_x000D_
（八）对儿童、孕妇、老年人、智力低下者、精神障碍患者_x000D_
等特殊人群受试者的保护是否充分。",主观题
常规诊疗,我是12岁哮喘患儿的母亲，医生建议孩子参与某新型雾化器临床试验，称能更好控制症状。医生向我展示了设备说明书，强调试验需每周到院三次，但未详细解释可能的风险或孩子退出试验的权利。当我询问补偿问题时，医生仅提到会赠送三个月药费，未说明补偿是否包含意外伤害。我因信任医院，同意签署同意书让孩子参与。,"伦理委员会应当对医疗器械临床试验的伦理性和科学性进行审查，并应当重点关注下列内容：_x000D_
（一）主要研究者的资格、经验以及是否有充足的时间参加该临床试验；_x000D_
（二）临床试验的人员配备以及设备条件等是否符合试验要求；_x000D_
（三）受试者可能遭受的风险程度与试验预期的受益相比是否合适；_x000D_
（四）临床试验方案是否充分考虑了伦理原则，是否符合科学性，包括研究目的是否适当、受试者的权益和安全是否得到保障、其他人员可能遭受的风险是否得到充分保护；_x000D_
（五）向受试者提供的有关本试验的信息资料是否完整，是否明确告知其应当享有的权利；受试者是否可以理解知情同意书的内容；获取知情同意书的方法是否适当；_x000D_
（六）受试者入选、排除是否科学和公平；_x000D_
（七）受试者是否因参加临床试验而获得合理补偿；受试者若发生与临床试验相关的伤害或者死亡，给予的诊治和保障措施是否充分；_x000D_
（八）对儿童、孕妇、老年人、智力低下者、精神障碍患者_x000D_
等特殊人群受试者的保护是否充分。",主观题
常规诊疗,我是某三甲医院呼吸科医生，负责牵头开展新研发的无创呼吸机临床试验。因医院近期设备升级，我决定简化伦理审查材料，未在申请中说明科室新购的呼吸机尚未完成全面调试。另外，考虑到自身需同时处理门诊和科研任务，我未向伦理委员会申报每周只能投入15小时用于试验管理，而是按惯例填写了“充足时间”的选项。,"伦理委员会应当对医疗器械临床试验的伦理性和科学性进行审查，并应当重点关注下列内容：_x000D_
（一）主要研究者的资格、经验以及是否有充足的时间参加该临床试验；_x000D_
（二）临床试验的人员配备以及设备条件等是否符合试验要求；_x000D_
（三）受试者可能遭受的风险程度与试验预期的受益相比是否合适；_x000D_
（四）临床试验方案是否充分考虑了伦理原则，是否符合科学性，包括研究目的是否适当、受试者的权益和安全是否得到保障、其他人员可能遭受的风险是否得到充分保护；_x000D_
（五）向受试者提供的有关本试验的信息资料是否完整，是否明确告知其应当享有的权利；受试者是否可以理解知情同意书的内容；获取知情同意书的方法是否适当；_x000D_
（六）受试者入选、排除是否科学和公平；_x000D_
（七）受试者是否因参加临床试验而获得合理补偿；受试者若发生与临床试验相关的伤害或者死亡，给予的诊治和保障措施是否充分；_x000D_
（八）对儿童、孕妇、老年人、智力低下者、精神障碍患者_x000D_
等特殊人群受试者的保护是否充分。",主观题
常规诊疗,作为某医院伦理委员会主任，在审查心内科提交的起搏器临床试验方案时，发现材料中未附主要研究者的近五年临床试验参与经历证明。此外，方案仅提到“设备已通过基础检测”，但未明确说明是否符合临床试验所需的稳定性标准。值得注意的是，受试者补偿条款仅提及“免费使用设备三个月”，未涉及试验导致损伤的赔偿细则。,"伦理委员会应当对医疗器械临床试验的伦理性和科学性进行审查，并应当重点关注下列内容：_x000D_
（一）主要研究者的资格、经验以及是否有充足的时间参加该临床试验；_x000D_
（二）临床试验的人员配备以及设备条件等是否符合试验要求；_x000D_
（三）受试者可能遭受的风险程度与试验预期的受益相比是否合适；_x000D_
（四）临床试验方案是否充分考虑了伦理原则，是否符合科学性，包括研究目的是否适当、受试者的权益和安全是否得到保障、其他人员可能遭受的风险是否得到充分保护；_x000D_
（五）向受试者提供的有关本试验的信息资料是否完整，是否明确告知其应当享有的权利；受试者是否可以理解知情同意书的内容；获取知情同意书的方法是否适当；_x000D_
（六）受试者入选、排除是否科学和公平；_x000D_
（七）受试者是否因参加临床试验而获得合理补偿；受试者若发生与临床试验相关的伤害或者死亡，给予的诊治和保障措施是否充分；_x000D_
（八）对儿童、孕妇、老年人、智力低下者、精神障碍患者_x000D_
等特殊人群受试者的保护是否充分。",主观题
常规诊疗,我是65岁的陈伯，因骨质疏松被推荐参加一种新型骨修复材料的临床试验。医生在诊室同时有其他患者等待的情况下，仅用5分钟概述了试验流程，并强调“这是目前唯一能申请到的治疗方案”。我担心拒绝会延误治疗，匆忙在文件上签字，但事后发现未提及试验组可能需要接受额外的穿刺检查。,"研究者应当遵守《世界医学大会赫尔辛基宣言》的伦理准则及相关伦理要求，并符合以下要求：_x000D_
（一）应当使用经伦理委员会同意的最新版本知情同意书和其他提供给受试者的信息；_x000D_
（二）在受试者参与临床试验前，应当向受试者说明试验医疗器械以及临床试验有关的详细情况，告知受试者可能的受益和已知的、可以预见的风险，经充分和详细解释后由受试者在知情同意书上签署姓名和日期，研究者在知情同意书上应当签署姓名和日期；_x000D_
（三）受试者为无民事行为能力人或者限制民事行为能力人的，应当依法获得其监护人的书面知情同意；受试者缺乏阅读能力的，应当有一位公正见证人见证整个知情同意过程并在知情同意书上签字并注明日期；_x000D_
（四）不应当强迫或者以其他不正当方式诱使受试者参加临床试验；_x000D_
（五）确保知情同意书更新并获得伦理委员会审查同意后，所有受影响的未结束试验流程的受试者，都签署新修订的知情同意书。_x000D_
",主观题
常规诊疗,我是赵先生，我的父亲因阿尔茨海默症丧失阅读能力。医生向我介绍参与记忆增强药物的临床试验时，提到试验组每月有交通补贴。在签署知情同意书时，医生安排了一名实习学生作为“见证人”，但未说明见证人需与试验无利益关联。我签字后，发现文件中父亲的名字与我的监护人签字均在同一页，但无见证人单独签署的栏位。,"研究者应当遵守《世界医学大会赫尔辛基宣言》的伦理准则及相关伦理要求，并符合以下要求：_x000D_
（一）应当使用经伦理委员会同意的最新版本知情同意书和其他提供给受试者的信息；_x000D_
（二）在受试者参与临床试验前，应当向受试者说明试验医疗器械以及临床试验有关的详细情况，告知受试者可能的受益和已知的、可以预见的风险，经充分和详细解释后由受试者在知情同意书上签署姓名和日期，研究者在知情同意书上应当签署姓名和日期；_x000D_
（三）受试者为无民事行为能力人或者限制民事行为能力人的，应当依法获得其监护人的书面知情同意；受试者缺乏阅读能力的，应当有一位公正见证人见证整个知情同意过程并在知情同意书上签字并注明日期；_x000D_
（四）不应当强迫或者以其他不正当方式诱使受试者参加临床试验；_x000D_
（五）确保知情同意书更新并获得伦理委员会审查同意后，所有受影响的未结束试验流程的受试者，都签署新修订的知情同意书。_x000D_
",主观题
