scene,query,reference,type
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项内容不属于知情同意书必须向受试者明确说明的事项？
A.试验期间提供的免费交通安排
B.受试者需要遵守的试验步骤中的常规医疗操作
C.监查员有权查阅受试者原始病历以核实数据
D.受试者可能被终止试验的情况及理由
E.试验涉及胚胎或哺乳婴儿的特殊风险
【思考过程】：
",AB,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容必须包含在知情同意书和提供给受试者的资料中？
A.第三方机构人员无需授权可任意查阅受试者原始医学记录
B.受试者发生试验相关损害时可获得补偿及治疗
C.受试者参加试验可能获得的补偿内容
D.监查员可在保密前提下查阅受试者原始医学记录
E.试验期间每月向受试者汇报研究进展情况
【思考过程】：
",BCD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容不属于知情同意书和提供给受试者的资料必须包含的条目？
A.有新的可能影响受试者继续参加试验的信息时的告知义务
B.试验过程中受试者需承担的膳食费用
C.监查人员查阅原始医学记录的范围说明
D.临床试验方案设计者的学术职称和获奖情况
【思考过程】：
",BD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项内容不属于知情同意书和提供给受试者的材料必须包含的法定要求？
A.监查员有权直接公开受试者医疗记录以验证数据
B.临床试验结束后向受试者持续提供免费药物
C.临床试验申办方的股东分红机制
D.随机分配至对照组的可能性说明
E.未经受试者同意时家属的医疗决策权
【思考过程】：
",BCE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容必须包含在知情同意书和提供给受试者的资料中？
A. 试验期间所有相关费用由医院承担
B. 受试者若退出试验需提前一个月提交书面申请
C. 发布试验结果时将匿名处理受试者的身份信息
D. 受试者可联系的研究者及伦理委员会的联系方式
E. 监查员在保密原则下可查阅受试者的原始医学记录
【思考过程】：
",CDE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项内容不属于知情同意书必须包含的要素？
A.监查员可基于病例核查需要直接调取受试者原始诊疗记录，B.参加试验预期的个人花费金额，C.试验治疗存在随机分配到对照组的可能性，D.受试者家属有权申请查阅临床试验相关病历
【思考过程】：
",D,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：涉及临床试验中死亡事件的报告时，研究者必须向哪些主体提供尸检报告和最终医学报告？
A.仅申办者
B.仅伦理委员会
C.卫生行政部门
D.申办者和伦理委员会
E.受试者家属
【思考过程】：
",D,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：当申办者终止某一临床试验时，研究者应当立即向哪两个部门报告？
A.临床试验机构、申办者
B.临床试验机构、伦理委员会
C.伦理委员会、卫生健康行政部门
D.申办者、伦理委员会
【思考过程】：
",B,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项内容不属于申办者在使用电子数据管理系统时必须制定的标准操作规程范围？
A.电子数据管理系统的应急方案
B.盲法试验揭盲后的数据处理流程
C.数据备份和恢复的具体周期
D.系统变更后的软件报废处理流程
E.论文发表前的原始数据删除流程
【思考过程】：
",E,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些选项属于电子数据管理系统标准操作程序必须覆盖的内容？
A.用户年龄限制的设定
B.系统的安装和使用
C.数据备份与恢复流程
D.软件界面的颜色设计
E.系统维护的标准方法
【思考过程】：
",BCE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：根据我国临床试验管理相关法规，以下哪些属于独立数据监查委员会的职责？
A.监督临床试验数据的日常采集工作
B.定期评价临床试验的进展及安全性数据
C.建议申办者停止正在实施的临床试验
D.对受试者病历进行定期审查
E.任命临床试验数据管理员
【思考过程】：
",BC,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项不属于申办者在临床试验数据管理中的要求？
A.电子数据管理系统必须经过可靠性验证并保持验证有效状态
B.允许研究者自行决定数据修改权限
C.盲法试验揭盲后需立即告知研究者受试者用药情况
D.必须每天备份电子数据
E.数据转换时需要保留原数据及转换轨迹
【思考过程】：
",BD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：某机构在临床试验中使用独立的数据监查委员会（DMC），以下哪些属于DMC的法定职责？
A.定期评价试验的进展包括安全性和有效性数据  
B.提出继续、修改或停止试验的建议  
C.直接监督临床试验实施人员的数据录入操作  
D.审核临床试验的经费使用情况报告  
E.保存所有相关会议记录并制定书面工作流程
【思考过程】：
",ABE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：申办者暂停或提前终止实施中的临床试验时，必须通知以下哪些机构或个人？
A.伦理委员会
B.所有相关研究者
C.临床试验机构
D.医疗机构负责人
E.药品监督管理部门
【思考过程】：
",BCE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项属于申办者在电子数据管理系统标准操作规程中必须包含的内容？（不定项选择）
A.系统的独立伦理审查流程
B.逻辑备份与物理备份的交替策略
C.数据采集和处理的具体步骤
D.变更控制及应急预案描述
E.数据导出权限的最低操作员级别设定
F.系统报废后的社交媒体信息清理规则
【思考过程】：
",CD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下关于申办者在临床试验数据处理中的做法是否存在伦理或法律风险？  
选项D的描述是否合规？
A.为确保数据安全，允许非授权人员在监督下临时访问电子数据管理系统  
B.将盲法试验的数据录入人员与研究分组分配人员设置为同一团队  
C.计算机化系统升级后未重新进行验证，直接保留上次验证记录  
D.盲法试验数据录入和处理时，允许知晓分组信息以“调整分析策略”
【思考过程】：
",D,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容通常属于临床试验方案的必备要素？
A.研究背景资料
B.试验设备清单
C.试验目的
D.患者隐私协议
E.实施方式的具体步骤
【思考过程】：
",ACE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪一项通常不属于试验方案的必要组成部分？
A.试验设计
B.研究背景资料
C.实施方式的方法描述
D.参与者的经济补偿计划
E.试验目的
【思考过程】：
",D,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：下列哪项内容必须包含在医学试验方案中？
A.研究经费预算
B.试验目的
C.数据存储规则
D.试验设计
E.受试者年龄上限
【思考过程】：
",BD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪一项不属于试验方案的必备内容？
A.研究背景资料
B.实验室安全指南
C.试验设计
D.实施步骤
E.预期商业利益分析
【思考过程】：
",BE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于试验方案必须包含的内容？（多选）
A.基本信息
B.研究背景资料
C.试验目的
D.参与试验的医疗机构资质证明
E.试验设计的实施方式（方法、内容、步骤）
【思考过程】：
",ABCE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪个不属于试验方案通常包括的内容？
A.研究背景资料
B.试验目的
C.实施方式的具体步骤
D.数据分析方法
E.经费预算
【思考过程】：
",DE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容属于临床试验设计的必要要素？
A.明确受试者参与临床试验的动机分析
B.主要终点和次要终点的界定
C.盲底保存和揭盲的程序
D.数据统计模型的数学推导说明
E.随访安排和时间节点说明
【思考过程】：
",BCE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项属于临床试验设计中必须包含的内容？
A.明确临床试验的主要终点和中期终点
B.盲底保存和揭盲的程序
C.甲类药品与乙类药品对照实验设计
D.试验用药品管理流程
E.试验数据作为源数据直接记录的具体要求
【思考过程】：
",BDE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项属于临床试验设计中必须包含的内容？
A.受试者的饮食习惯追踪计划
B.对照组选择理由及试验设计的描述
C.随访的具体安排及受试者参与时长
D.试验用药品的标签规范
E.研究团队的薪资结构说明
【思考过程】：
",BCD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项不属于临床试验设计中必须包含的要素？
A.减少偏倚的措施说明
B.试验用药品的剂量与给药方案
C.盲底保存程序
D.受试者随访安排
E.研究样本量的统计学估算依据
F.生物统计学分析计划
【思考过程】：
",EF,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容属于临床试验设计的核心要素？
A.明确主要终点与次要终点
B.安慰剂采购供应商的筛选流程
C.采用单盲需说明理由及控制偏倚措施
D.初步研究结果的统计学分析方法是否独立
E.试验药品标签颜色设计规范
F.受试者参与时长及暂停试验标准
【思考过程】：
",ACF,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项不属于临床试验试验设计必须包含的要素？
A.研究对象的既往病史统计方法
B.研究设计的盲法和流程图展示
C.随机化降低偏倚的具体措施
D.试验用药品生产批号溯源流程
E.受试者随访时长与暂停试验标准
F.病例报告表的源数据录入规范
【思考过程】：
",AD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪项属于临床试验设计必须包含的内容？
A.明确主要终点和次要终点
B.收集受试者遗传信息
C.用文字描述控制偏倚措施
D.药物剂量及给药方案
E.试验数据的备份周期
【思考过程】：
",AD,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些内容属于临床试验设计的核心要素？
A.受试者的日常饮食管理
B.临床试验的次要终点确定
C.实验数据的初步分析报告
D.源数据直接录入病例报告的标准
E.控制偏倚的盲法实施过程
【思考过程】：
",BDE,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：以下哪些属于受试者选择与退出的相关内容？
A.入选标准
B.排除标准
C.退出临床试验的标准
D.退出后的经济补偿标准
E.受试者的随访计划
【思考过程】：
",ABC,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：在开展医疗器械临床评价时，以下哪种情形应当开展临床试验？
A.首次应用于人体的医疗器械需验证临床效果，B.现有同品种临床文献数据不足以确认产品安全有效，C.临床风险等级为低风险的常规诊疗器械，D.产品技术原理与已上市器械存在显著差异
【思考过程】：
",B,客观题
常规诊疗,"你是一个严格按照要求答题的医学考试考生。请你先展示出完整的思考过程，然后再输出最终答案。每道题目有至少两个选项（A、B）至多五个选项（A、B、C、D、E），题目为不定项选择题，请按照以下格式作答：

【思考过程】：...

【最终答案】：AB / BCE / CD / DE / E / ...（只输出选项的编号，不要写选项内容）

示例：
题目：医疗伦理中四大基本原则是？
A.尊重自主权
B.善意行为
C.无害原则
D.公正原则
E.以上都不是
【思考过程】：本题考查医学伦理的四大基本原则，包括尊重自主权、不伤害原则、行善原则、公正原则。

【最终答案】：ABCD

题目：国务院药品监督管理部门审批对人体具有较高风险的第三类医疗器械临床试验申请时，应自受理之日起多少个工作日内作出决定？
A.30个工作日
B.45个工作日
C.60个工作日
D.75个工作日
E.90个工作日
【思考过程】：
",C,客观题
